,NGC 5806,Vir,11.7,,3.1x1.6,15 00 00.3,+01 53 28,GX,"cB,cL,E165,sbMN",II 539
,NGC 5812,Lib,11.2,,2.1x1.9,15 00 55.7,-07 27 26,GX,"cB,S,R,svmbM",I 71
,NGC 5813,Vir,10.5,,4.2x3.0,15 01 11.2,+01 42 07,GX,"B,pS,R,psmbM",I 127
,NGC 5831,Vir,11.5,,2.0x1.9,15 04 07.0,+01 13 11,GX,"pB,S,mbM",II 540
,NGC 5838,Vir,10.9,,4.2x1.5,15 05 26.2,+02 05 58,GX,"pB,pS",II 542
,NGC 5839,Vir,12.7,,1.3x1.2,15 05 27.5,+01 38 05,GX,"pF,pS",II 541
,NGC 5845,Vir,12.5,,0.8x0.5,15 06 00.8,+01 38 01,GX,"vF,R",III 511
,NGC 5881,Dra,13.3,,0.8x0.7,15 06 20.7,+62 58 52,GX,"pF,cS,R,vgbM",II 818
,NGC 5846,Vir,10,,4.1x3.8,15 06 29.3,+01 36 25,GX,"vB,pL,R,psbMN,F* inv S,n of 2",I 128
,NGC 5866,Dra,9.9,,4.7x1.9,15 06 29.3,+55 45 49,GX,"vB,cL,pME146,gbM",I 215
,NGC 5851,Boo,14,,1.0x0.3,15 06 53.4,+12 51 32,GX,"eF,vS,np of 2",III 886
,NGC 5852,Boo,13.5,,1.1x0.6,15 06 56.4,+12 50 48,GX,"eF,vS,sf of 2",III 887
,NGC 5850,Vir,10.8,,4.3x3.7,15 07 07.8,+01 32 47,GX,"cF,S,lE,psbM",II 543
,NGC 5856,Boo,,,,15 07 20.2,+18 26 32,*,neb *6?,IV 71
,NGC 5857,Boo,13.1,,1.2x0.6,15 07 27.5,+19 35 58,GX,"cF,cS,E,p of Dneb",II 751
,NGC 5859,Boo,12.4,,2.9x0.9,15 07 34.8,+19 34 58,GX,"pF,pS,E,f of Dneb",II 752
,NGC 5854,Vir,11.9,,2.8x0.8,15 07 47.6,+02 34 06,GX,"pB,S,vlE,lbM,am st",II 544
,NGC 5875,Boo,12.4,,2.5x1.2,15 09 13.1,+52 31 43,GX,"pB,pL,lE",II 755
,NGC 5861,Lib,11.6,,3.0x1.7,15 09 16.0,-11 19 20,GX,"F,L,E,r",II 192
,NGC 5864,Vir,11.8,,2.8x0.9,15 09 33.6,+03 03 11,GX,"pF,cS,ilE,gbM,*14f",II 585
,NGC 5879,Dra,11.6,,4.2x1.3,15 09 47.0,+57 00 05,GX,"cB,S,E,mbMRN,r",II 757
,NGC 5865,Vir,,,,15 09 49.1,+00 31 47,Dup,"eF,5869s3'",II 684
,NGC 5869,Vir,11.9,,2.3x1.7,15 09 49.4,+00 28 12,GX,"pF,S,E,psbM",II 545
,NGC 5909,UMi,13.7,,1.1x0.5,15 11 28.1,+75 23 02,GX,"vF,vS",III 943
,NGC 5894,Dra,12.9,,3.0x0.4,15 11 41.0,+59 48 32,GX,"pF,pS,E0°",II 763
,NGC 5912,UMi,13.7,,0.9x0.8,15 11 41.3,+75 23 05,GX,"vF,vS",III 944
,NGC 5888,Boo,13.4,,1.3x0.8,15 13 07.3,+41 15 53,GX,"cF,vS,R,bM,r",III 659
,NGC 5893,Boo,13.2,,1.3x1.1,15 13 34.2,+41 57 32,GX,"F,S,R,r,3* nr",II 678
,NGC 5878,Lib,11.5,,3.5x1.4,15 13 45.7,-14 16 10,GX,"pB,pL,pmE0,psmbM",III 736
,NGC 5902,Boo,13,,1.1x1.0,15 14 22.2,+50 19 49,GX,"vF,vS,stellar",III 737
,NGC 5899,Boo,11.7,,3.2x1.2,15 15 03.2,+42 02 58,GX,"cB,pL,pmE,smbMN",II 650
,NGC 5885,Lib,11.8,,3.5x3.1,15 15 04.1,-10 05 08,GX,"F,cL,R,vgbM",III 116
,NGC 5900,Boo,14,,1.7x0.5,15 15 05.0,+42 12 34,GX,"vF,S,vlE,gbM",III 660
,NGC 5905,Dra,11.7,,4.0x2.6,15 15 23.3,+55 31 02,GX,"pF,pS,iR",II 758
,NGC 5907,Dra,10.3,,12.6x1.4,15 15 53.3,+56 19 44,GX,"cB,vL,vmE155,vgBMN",II 759
,NGC 5908,Dra,11.8,,3.2x1.2,15 16 43.4,+55 24 34,GX,"pF,pS,R",II 760
,NGC 5897,Lib,8.6,,12.6,15 17 24.3,-21 00 36,GC,"pF,L,viR,vgbM,rrr",VI 19=VI 8
,NGC 5898,Lib,11.4,,2.2x2.0,15 18 13.6,-24 05 53,GX,"F,S,R,gbM",III 138
,NGC 5903,Lib,11.2,,2.7x2.1,15 18 36.5,-24 04 07,GX,"cF,S,R,gpmbM",III 139
,NGC 5910,Ser,13.6,,0.7x0.7,15 19 24.7,+20 53 46,GX,"vF,S,er",II 400
,NGC 5913,Ser,13.2,,1.6x0.7,15 20 55.4,-02 34 40,GX,"vF,pL,vlE,r",III 374
,NGC 5922,Boo,,,,15 21 09.0,+41 40 20,**,"eF,S",III 661
,NGC 5921,Ser,10.8,,4.9x4.0,15 21 56.5,+05 04 14,GX,"cB,cL,iR,vsbM*12,am *",I 148
,NGC 5928,Ser,12.2,,2.2x1.6,15 26 02.9,+18 04 25,GX,"pB,cS,R,psbM,*7n",II 874
,NGC 5930,Boo,12.2,,1.8x0.7,15 26 07.9,+41 40 34,GX,"pF,pS,R,nf of Dneb",II 651
,NGC 5949,Dra,12,,2.2x1.0,15 28 00.8,+64 45 46,GX,"F,S,lE45,vglbM",II 906
,NGC 5936,Ser,12.5,,1.4x1.3,15 30 00.8,+12 59 21,GX,"F,pL,iR,vgbM,r",II 130
,NGC 5937,Ser,12.3,,1.9x1.1,15 30 46.2,-02 49 45,GX,"pB,pS,R,vgbM,3st f",II 401
,NGC 5963,Dra,12.5,,3.3x2.6,15 33 27.9,+56 33 33,GX,"pF,pS,iF",II 761
,NGC 5951,Ser,12.7,,3.5x0.8,15 33 43.1,+15 00 26,GX,"F,pS,E150",II 654
,NGC 5965,Dra,11.7,,5.2x0.7,15 34 02.1,+56 41 08,GX,"cF,cL,lE",II 762
,NGC 5953,Ser,12.1,,1.7x1.3,15 34 32.4,+15 11 37,GX,"pB,cS,p of Dneb",II 178
,NGC 5954,Ser,12.2,,1.3x0.6,15 34 35.1,+15 12 00,GX,"pB,cS,f of Dneb",II 179
,NGC 5958,CrB,12.6,,1.0x1.0,15 34 49.2,+28 39 18,GX,"pF,pL,iR,bM,r",II 399
,NGC 5966,Boo,12.2,,1.8x1.1,15 35 52.1,+39 46 08,GX,"vF,S,R,gbM,2st 8'f",III 634
,NGC 5962,Ser,11.3,,3.0x2.1,15 36 31.7,+16 36 28,GX,"pF,pL,ilE,gbM",II 96
,NGC 5970,Ser,11.5,,2.9x1.9,15 38 30.1,+12 11 12,GX,"pF,pL,R,rr",II 76
,NGC 5982,Dra,11.1,,2.6x1.9,15 38 39.8,+59 21 21,GX,"cB,S,R,psbM,r",II 764
,NGC 5985,Dra,11.1,,5.5x3.0,15 39 37.0,+59 19 55,GX,"pB,cL,IE,r",II 766
,NGC 5987,Dra,11.7,,4.2x1.3,15 39 57.2,+58 04 47,GX,"pF,cS",II 765
,NGC 5980,Ser,12.6,,1.9x0.7,15 41 30.5,+15 47 15,GX,"F,pS,E0",II 655
,NGC 5989,Dra,13.1,,0.9x0.9,15 41 32.7,+59 45 17,GX,"vF,vS",II 738
,NGC 5984,Ser,12.5,,2.9x0.8,15 42 53.2,+14 13 54,GX,"pB,S,E135,bM",II 656
,NGC 5992,Boo,13.7,,0.9x0.7,15 44 21.6,+41 05 09,GX,"vF,vS,R,bM,sp of 2",III 635
,NGC 5993,Boo,13.1,,1.2x0.9,15 44 27.7,+41 07 14,GX,"cF,vS,R,bM,nf of 2",III 636
,NGC 5990,Ser,12.4,,1.5x0.9,15 46 16.4,+02 24 56,GX,"vF,vS,R,gbM",II 425
,NGC 6011,UMi,13.5,,2.0x0.7,15 46 32.9,+72 10 09,GX,"vF,S,E90,vS*f",III 313
,NGC 5996,Ser,12.8,,1.7x0.9,15 46 58.8,+17 53 05,GX,"pF,cS,R,r,bet 2D*",II 97
,NGC 6001,CrB,13.6,,1.0x1.0,15 47 45.9,+28 38 31,GX,"vF,S,R",III 371
,NGC 5998,Sco,,,6,15 49.5,-28 36,AST,"Cl,pL,pRi,st vS",VII 29
,NGC 6015,Dra,11.1,,5.4x2.1,15 51 25.2,+62 18 35,GX,"vF,pL,R,vgbM (d'A:B,mE)",III 739
,NGC 6012,Ser,12,,2.1x1.5,15 54 13.9,+14 36 04,GX,"F,bet 2B st",II 657
,NGC 6010,Ser,12.6,,1.9x0.5,15 54 19.2,+00 32 34,GX,"pF,S,E90,gbM,r",II 583
,NGC 6068,UMi,12.8,,1.1x0.7,15 55 26.5,+78 59 48,GX,"vF,vS,lE0,r",III 973
,NGC 6018,Ser,13.4,,1.4x0.7,15 57 29.8,+15 52 23,GX,"vF,S,lE,p of 2",III 646
,NGC 6048,UMi,12.3,,2.2x1.7,15 57 30.2,+70 41 21,GX,"F,R,bM",II 873
,NGC 6021,Ser,13.1,,1.4x0.8,15 57 30.7,+15 57 22,GX,"eF,vS,lE,f of 2",III 739
,NGC 6046,Her,13.5,,1.3x1.2,16 01 28.9,+19 21 34,Dup,"eF,pL,partly verified",III 33
,NGC 6071,UMi,14,,0.9x0.9,16 02 06.9,+70 25 01,GX,"eF,vS",III 883
,NGC 6038,CrB,13.5,,1.1x1.1,16 02 40.5,+37 21 34,GX,"vF,S,R,*10 sf",III 622
,NGC 6058,Her,12.9,,"24""x21""",16 04 26.4,+40 40 59,PN,"pF,vS,R,stellar",III 637
,NGC 6079,UMi,12.7,,1.4x1.0,16 04 29.0,+69 40 05,GX,"vF,vS",III 884
,NGC 6064,Her,,,,16 05 12.9,+20 32 31,Dup,"vF,vS,pB* sf",III 140
,NGC 6094,UMi,13.2,,1.8x1.4,16 06 33.8,+72 29 40,GX,"vF,vS,lE",III 314
,NGC 6070,Ser,11.8,,3.5x1.9,16 09 58.6,+00 42 32,GX,"F,L,pmE,vgbM,r",III 553
,NGC 6073,Her,13.5,,1.3x0.7,16 10 10.8,+16 41 58,GX,"vF,S,resolvable",III 74
,NGC 6088,Dra,,,0.7x0.3,16 10 42.6,+57 27 59,GX,"vF,vS,lE",III 812
,NGC 6089,CrB,14,,0.7x0.7,16 12 40.5,+33 02 10,Dbl,"vF,S,R,bM",III 889
,NGC 6103,CrB,13.8,,0.7x0.5,16 15 44.6,+31 57 50,GX,"vF,S,R,vglbM",III 888
,NGC 6104,CrB,13.2,,0.8x0.7,16 16 30.8,+35 42 28,GX,"vF,S,iR",III 688
,NGC 6106,Her,12.2,,2.5x1.4,16 18 47.3,+07 24 40,GX,"F,pL,lE,vgbM,r",II 151
,NGC 6125,Dra,,,,16 19 11.5,+57 59 03,Dup,"pF,pS,lE",II 810
,NGC 6120,CrB,13.8,,0.6x0.4,16 19 48.0,+37 46 27,GX,"vF,vS,R,D* nf",III 623
,NGC 6140,Dra,11.3,,6.3x4.6,16 20 57.3,+65 23 23,GX,"cF,pL,iR",III 740
,NGC 6143,Dra,13.2,,1.0x0.9,16 21 42.4,+55 05 09,GX,"pB,iR,vgvlbM",II 811
,NGC 6129,CrB,13.7,,0.7x0.7,16 21 43.2,+37 59 45,GX,"eF,vS,R,lbM",III 891
,NGC 6118,Ser,11.7,,4.7x2.0,16 21 48.6,-02 17 03,GX,"vF,cL,cE45,r",II 402
,NGC 6137,CrB,12.4,,1.9x1.2,16 23 03.2,+37 55 19,GX,"F,S,iR,bM",III 624
,NGC 6142,CrB,13.8,,1.9x0.5,16 23 21.1,+37 15 29,GX,"eF,S,bM",III 892
,NGC 6146,Her,12.5,,1.3x1.0,16 25 10.4,+40 53 33,GX,"cF,vS,R,bM",III 638
,NGC 6154,Her,12.7,,2.1x2.0,16 25 30.6,+49 50 24,GX,"vF,S,R,lbM,er",III 680
,NGC 6150,Her,14,,1.0x0.4,16 25 50.0,+40 29 19,GX,"vF,vS,R",III 639
,NGC 6155,Her,12.2,,1.3x0.9,16 26 08.5,+48 21 59,GX,"F,pS,iF,gbM",II 690
,NGC 6144,Sco,9.1,,9.3,16 27 14.1,-26 01 29,GC,"Cl,cL,mC,gbM,rrr",VI 10
,NGC 6158,Her,13.7,,0.9x0.6,16 27 40.9,+39 22 59,GX,"F,S,iF",II 647
,NGC 6160,Her,13.2,,1.8x1.5,16 27 41.2,+40 55 36,GX,"cF,pL,R,gbM,r",II 652
,NGC 6166,Her,11.8,,1.9x1.4,16 28 38.4,+39 33 05,GX,"pF,S,vlE,vgmbM",II 875
,NGC 6182,Dra,13.5,,1.7x0.6,16 29 34.2,+55 31 03,GX,"vF,vS,iR",III 813
,NGC 6173,Her,12.1,,1.9x1.4,16 29 45.0,+40 48 40,GX,"cF,vS,R,bM",III 640
,NGC 6175,Her,13.7,,1.4x0.8,16 29 57.6,+40 37 50,GX,"vF,vS,R",III 641
,NGC 6177,Her,13.6,,1.7x1.2,16 30 39.0,+35 03 22,GX,"vF,pL,IE,rr,* nr",III 890
,NGC 6181,Her,11.9,,2.5x1.1,16 32 21.2,+19 49 32,GX,"pB,pL,vlE,pgmbM",II 753
,NGC 6251,UMi,12.6,,1.8x1.5,16 32 31.8,+82 32 16,GX,"cF,S,bM,p of 2",III 974
,NGC 6171,Oph,8.1,,13,16 32 31.9,-13 03 13,GC,"L,vRi,vmC,R,rrr",VI 40
,NGC 6217,UMi,11.2,,3.0x2.5,16 32 39.3,+78 11 54,GX,"B,cL,lE,slBM",I 280
,NGC 6252,UMi,14.2,,0.7x0.4,16 32 40.2,+82 34 36,GX,"vF,vS,f of 2",III 975
,NGC 6186,Her,12.9,,1.5x1.2,16 34 25.5,+21 32 26,GX,"eF,vS,E",III 730
,NGC 6195,Her,13,,1.5x1.1,16 36 32.6,+39 01 41,GX,"vF,S,R,gbM,bet 2*",III 893
,NGC 6207,Her,11.6,,3.0x1.3,16 43 03.9,+36 49 57,GX,"pB,pL,E45,vgmbM",II 701
,NGC 6229,Her,9.4,,4.2,16 46 58.8,+47 31 40,GC,"vB,L,R,disc,r",IV 50
,NGC 6239,Her,12.4,,2.6x1.1,16 50 05.6,+42 44 22,GX,"vF,E,bi-N,np sf",III 727
,NGC 6241,Her,13.8,,0.8x0.8,16 50 11.0,+45 25 15,GX,"eF,pS",III 735
,NGC 6235,Oph,10.2,,5,16 53 25.3,-22 10 39,GC,"pB,cL,iR,rrr,*14..16",II 584
,NGC 6255,Her,12.7,,3.6x1.5,16 54 47.1,+36 30 07,GX,"eF,cL,E90",III 689
,NGC 6267,Her,13.1,,1.3x1.0,16 58 08.8,+22 59 05,GX,"vF,pL,R,lbM",III 123
,NGC 6283,Her,12.9,,1.1x1.1,16 59 26.4,+49 55 18,GX,"vF,cS,iR",III 728
,NGC 6278,Her,12.4,,2.0x1.2,17 00 50.3,+23 00 40,GX,"vF,stellar",III 124
,NGC 6331,UMi,14.4,,0.5x0.4,17 03 35.0,+78 37 47,GX,"eF,S",III 951
,NGC 6284,Oph,9,,5.6,17 04 28.8,-24 45 53,GC,"B,L,R,CM,st16...",VI 11
,NGC 6287,Oph,9.3,,5.1,17 05 09.3,-22 42 29,GC,"cB,L,R,gpmCM,rrr",II 195
,NGC 6324,UMi,12.8,,0.9x0.5,17 05 25.1,+75 24 26,GX,"vF,S,E,S*s",III 945
,NGC 6301,Her,13.4,,2.3x1.4,17 08 32.9,+42 20 19,GX,"F,stellar",IV 57
,NGC 6293,Oph,8.2,,7.9,17 10 10.4,-26 34 54,GC,"vB,L,R,psbM,st16",VI 12
,NGC 6340,Dra,11,,3.2x3.0,17 10 25.1,+72 18 17,GX,"cF,pL,R,vgmbM",II 767
,NGC 6304,Oph,8.4,,6.8,17 14 32.5,-29 27 44,GC,"B,cL,R,lbM,rrr",I 147
,NGC 6338,Dra,12.3,,1.5x1.0,17 15 23.0,+57 24 40,GX,"F,S,R,vglbM",II 812
,NGC 6316,Oph,9,,4.9,17 16 37.4,-28 08 24,GC,"cB,pS,R,gvmBM",I 45
,NGC 6342,Oph,9.9,,3,17 21 10.1,-19 35 15,GC,"cB,pS,lE,eR",I 149
,NGC 6356,Oph,8.3,,7.2,17 23 34.9,-17 48 47,GC,"vB,cL,vgvmBM,rrr",I 48
,NGC 6355,Oph,9.6,,5,17 23 58.6,-26 21 12,GC,"cF,L,R,gbM,rrr",I 46
,NGC 6372,Her,12.9,,1.7x1.1,17 27 32.0,+26 28 29,GX,"vF,pS,iF,sf of 2",III 137
,NGC 6369,Oph,11.5,,"30""",17 29 20.4,-23 45 35,PN,"Annular,pB,S,R",IV 11
,NGC 6412,Dra,11.8,,2.5x2.2,17 29 37.0,+75 42 15,GX,"cL,R,vgbM,rr",VI 41
,NGC 6389,Her,12.1,,2.8x1.9,17 32 39.8,+16 24 06,GX,"F,S,iF,eR",II 901
,NGC 6434,Dra,12.4,,2.3x1.0,17 36 49.0,+72 05 20,GX,"vF,vS,R,stellar,*8s",III 741
,NGC 6401,Oph,9.5,,5.6,17 38 36.9,-23 54 32,GC,"pB,pL,R,*12F inv",I 44
,NGC 6426,Oph,11.2,,3.2,17 44 54.7,+03 10 13,GC,"vF,cL,E,vlbM",II 587
,NGC 6440,Sgr,9.1,,5.4,17 48 52.6,-20 21 35,GC,"pB,pL,R,bM",I 150
,NGC 6445,Sgr,10.9,,"38""x29""",17 49 15.3,-20 00 34,PN,"pB,pS,R,gbM,R,*15 np",II 586
,NGC 6451,Sco,,,8,17 50 42,-30 12.5,OC,"Cl,pL,pRi,bifid,st12",VI 13
,NGC 6500,Her,12.2,,2.2x1.6,17 55 59.8,+18 20 18,GX,"vF,vS,sp of 2",III 957
,NGC 6501,Her,12,,2.0x1.8,17 56 03.7,+18 22 23,GX,"vF,vS,nf of 2",III 958
,NGC 6543,Dra,8.1,,"22""x19""",17 58 33.2,+66 37 59,PN,"vB,pS,sbMvSN",IV 37
,NGC 6507,Sgr,,,7,17 59 50,-17 27.0,OC,"Cl,pS,lRi,lC",VIII 53
,NGC 6517,Oph,10.3,,4.3,18 01 50.5,-08 57 32,GC,"pB,pL,R,rr",II 199
,NGC 6514,Sgr,6.3,,29x27,18 02 42,-22 58.3,E+R,"vB,vL,Trifid,D* inv","IV 41, V 10, 11, 12"
,NGC 6520,Sgr,,,6,18 03 24,-27 53.2,OC,"Cl,pS,RI,lC,st9...13",VII 7
,NGC 6522,Sgr,8.5,,5.6,18 03 34.0,-30 02 02,GC,"B,pL,R,gvmBM,rrr",I 49
,NGC 6526,Sgr,,,,18 04 06,-24 26.5,EN,"F,L,cE",V 9
,NGC 6528,Sgr,9.5,,3.7,18 04 49.5,-30 03 21,GC,"pF,cS,R,gbM,rrr",II 200
,NGC 6548,Her,11.7,,3.0x2.8,18 05 59.1,+18 35 14,GX,"cF,S,lE,r",III 555
,NGC 6540,Sgr,10.4,,1,18 06 08.5,-27 45 55,GC,"pF,S,IE,er or Cl",II 198
,NGC 6544,Sgr,8.2,,7,18 07 20.6,-24 59 50,GC,"cF,pL,iR,r",II 197
,NGC 6555,Her,12.4,,2.0x1.5,18 07 49.3,+17 36 17,GX,"F,L,R,vglbM",II 902
,NGC 6553,Sgr,8.3,,6,18 09 15.6,-25 54 28,GC,"F,L,lE,vglbM,rr",IV 12
,NGC 6561,Sgr,,,,18 10 30,-16 43.5,AST,"Cl,L,lC,st Cl",VIII 54
,NGC 6568,Sgr,,,13,18 12 44,-21 37.7,OC,"Cl,vL,lC",VII 30
,NGC 6569,Sgr,8.7,,5.8,18 13 38.8,-31 49 35,GC,"cB,L,R,rrr,*15..",II 201
,NGC 6583,Sgr,,,3,18 15 49,-22 08.3,OC,"Cl,pRi,pC,cE,st13...",VII 31
,NGC 6596,Sgr,,,5,18 17 33,-16 39.0,OC,"Cl,lC",VIII 55
,NGC 6604,Ser,6.5,,2,18 18 03,-12 14 35,C+N,"Cl,lRi,lC",VIII 15
,NGC 6624,Sgr,8.1,,5.9,18 23 40.6,-30 21 39,GC,"vB,pL,R,rrr,st16..",I 50
,NGC 6629,Sgr,11.2,,"16""x14""",18 25 42.3,-23 12 10,PN,"pB,eeS,R",II 204
,NGC 6633,Oph,4.6,,27,18 27 15,+06 30.5,OC,"Cl,lC,st L",VIII 72
,NGC 6646,Lyr,12.6,,1.2x1.0,18 29 38.8,+39 51 54,GX,"F,S,iF",II 907
,NGC 6638,Sgr,9.2,,5,18 30 56.2,-25 29 47,GC,"B,S,R,rr",I 51
,NGC 6642,Sgr,9.4,,4.5,18 31 54.2,-23 28 34,GC,"pB,pL,iR,gpmbM",II 205
,NGC 6645,Sgr,,,10,18 32 37,-16 53.0,OC,"Cl,pL,vRi,pC,st11..15",VI 23
,NGC 6647,Sgr,,,,18 32 49,-17 13.7,MW,"Cl,L,Ri,lC,st vS",VIII 14
,NGC 6698,Sgr,,,,18 48.2,-25 55,MW,"susp Cl,cL,st vF",VI 15
,NGC 6712,Sct,8.2,,7.2,18 53 04.3,-08 42 21,GC,"pB,vL,irr,rrr",I 47
,NGC 6717,Sgr,9.2,,3.9,18 55 06.0,-22 42 06,GC,"F,S,rr,Cl+neb",III 143
,NGC 6708,Tel,12.7,,1.1x0.9,18 55 35.6,-53 43 25,GX,"pF,S,R,gpmbM,last of group",h o n
,NGC 6728,Sct,,,7,18 58 45,-08 58.0,AST,"Cl,vL,P",VIII 13
,NGC 6742,Dra,13.4,,"31""x30""",18 59 19.7,+48 27 57,PN,"vF,stellar",III 742
,NGC 6755,Aql,7.5,,15,19 07 49,+04 16.0,OC,"Cl,vL,vRi,pC,,*12.14",VII 19
,NGC 6756,Aql,,,4,19 08 42,+04 42.3,OC,"Cl,S,RI,lC,*11...12",VII 62
,NGC 6772,Aql,12.6,,"70""x56""",19 14 36.2,-02 42 24,PN,"vF,L,R,vvlBM,r",IV 14
,NGC 6781,Aql,11.6,,"111""x109""",19 18 28.2,+06 32 23,PN,"F,L,R,vsbM disc",III 743
,NGC 6793,Vul,,,6,19 23 14,+22 08.5,OC,"Cl,P,lC",VIII 81
,NGC 6800,Vul,,,5,19 27 07,+25 08.4,OC,"Cl,vL,pRi,vlC,st10..",VIII 21
,NGC 6802,Vul,8.8,,3,19 30 35,+20 15.7,OC,"Cl,L,vC,E0,st14...18",VI 14
,NGC 6804,Aql,12.2,,"62""x49""",19 31 35.3,+09 13 31,PN,"cB,S,iR,rrr",VI 38
,NGC 6814,Aql,11.2,,3.0x2.8,19 42 40.6,-10 19 23,GX,"pF,pL,R,bM,r",III 744
,NGC 6823,Vul,7.1,,12,19 43 09,+23 18.0,OC,"Cl,cRi,,E,st11...12",VII 18
,NGC 6824,Cyg,12.2,,1.7x1.2,19 43 40.9,+56 06 33,GX,"pB,iF,bM",II 878
,NGC 6818,Sgr,9.4,,"22""x15""",19 43 57.7,-14 09 11,PN,"B,vS,R",IV 51
,NGC 6826,Cyg,8.9,,"30""",19 44 48.0,+50 31 31,PN,"Planetary,B,pL,R,*11m",IV 73
,NGC 6828,Aql,,,,19 50 17.5,+07 54 09,AST,"Cl,P,lC",VIII 73
,NGC 6830,Vul,7.9,,12,19 50 59,+23 06.0,OC,"Cl,L,pRi,pC,*11...12",VII 9
,NGC 6834,Cyg,7.8,,5,19 52 12,+29 24.5,OC,"Cl,P,lC,*11...12",VIII 16
,NGC 6837,Aql,,,3,19 53 08,+11 41.9,AST,"Cl,S,P",VIII 18
,NGC 6839,Sge,,,,19 54.1,+17 57,AST,"Cl,vS,vC",VI 16?
,NGC 6840,Aql,,,,19 55 14,+12 07.1,AST,"Cl,P,lC",VIII 19
,NGC 6847,Vul,,,,19 57 09,+29 21.2,NF,"neb,resolvable",II 202
,NGC 6857,Cyg,,,1.0x1.0,20 01 47.6,+33 31 38,EN,"F,am Milky Way st",III 144
,NGC 6866,Cyg,7.6,,7,20 03 55,+44 09.5,OC,"Cl,L,vRi,cC",VII 59
,NGC 6874,Cyg,7.7,,8,20 07 33,+38 14.8,OC:,"Cl,P,lC",VIII 86
,NGC 6882,Vul,,,18,20 11 58,+26 29.0,OC,"Cl,P,lC",VIII 22
,NGC 6885,Vul,8.1,,18,20 11 58,+26 29.0,OC,"Cl,vB,vL,RI,lC,*6..11",VIII 20
,NGC 6888,Cyg,,,20x10,20 12 06.5,+38 21 17,EN,"F,vL,vmE,** att",IV 72
,NGC 6894,Cyg,12.5,,"44""",20 16 23.9,+30 33 55,PN,"ring neb,F,S,vvlE",IV 13
,NGC 6895,Cyg,,,,20 16 29,+50 13.8,MW,"Cl,pRi,lC",VIII 83
,NGC 6905,Del,10.9,,"47""x37""",20 22 23.0,+20 06 16,PN,"B,pS,R,4S* nr",IV 16
,NGC 6910,Cyg,7.4,,8,20 23 12,+40 46.7,OC,"Cl,pB,pS,P,pC,*20.12",VIII 56
,NGC 6907,Cap,11.2,,3.3x2.7,20 25 06.7,-24 48 32,GX,"cF,cL,vlE,vglbM,3st p",III 141
,NGC 6939,Cep,7.8,,8,20 31 30,+60 39.7,OC,"Cl,pL,eRi,pCM,*11..16",VI 42
,NGC 6926,Aql,12.4,,1.9x1.3,20 33 06.2,-02 01 40,GX,"vF,pL,E176,p of 2",III 142
,NGC 6934,Del,8.9,,7,20 34 11.4,+07 24 15,GC,"B,L,R,rrr,*16...",I 103
,NGC 6940,Vul,6.3,,31,20 34 26,+28 17.0,OC,"Cl,vB,vL,vRi,cC",VII 8
,NGC 6938,Vul,,,5,20 34 42.2,+22 12 55,AST,"Cl,vL,P,vlC",VIII 17
,NGC 6946,Cep,8.8,,11.5x9.8,20 34 52.3,+60 09 14,GX,"vF,vL,vg,vsbM,rr",IV 76
,NGC 6950,Del,,,,20 41 05,+16 37.3,AST,"Cl,P,vlC",VIII 23
,NGC 6956,Del,12.3,,1.9x1.9,20 43 53.7,+12 30 43,GX,"vF,S,stell,** att",III 219
,NGC 6960,Cyg,,,70x6,20 45 58,+30 35.7,SNR,"pB,cL,eiF,Kappa Cyg invl",V 15
,NGC 6962,Aqr,12.1,,2.9x2.3,20 47 19.0,+00 19 14,GX,"cF,S,R,bM",II 426
,NGC 6964,Aqr,13,,1.7x1.3,20 47 24.2,+00 18 03,GX,"F,vS,R,bM,*14 sf 0.5'",II 427
,NGC 6979,Cyg,,,,20 50 28,+32 01.6,SNR,"vF,S,IE,sev F* f nr",II 206
,NGC 6989,Cyg,,,,20 54 06,+45 14.4,MW,"Cl,cL,st sp",VIII 82
,NGC 6991,Cyg,,,5,20 54 56,+47 19.3,OC,"Cl,L,P,vlC",VIII 76
,NGC 6992,Cyg,,,60x8,20 56 19,+31 44.6,SNR,"eF,eL,eE,eiF,Bifid",V 14
,NGC 6997,Cyg,,,8,20 56 39,+44 37.9,OC,"Cl,P,lC,st L",VIII 58
,NGC 7000,Cyg,,,120x100,20 59.3,+44 31,EN,"F,eeL,dif nebulosity",V 37?
,NGC 7008,Cyg,11,,"98""x75""",21 00 32.8,+54 32 36,PN,"cB,L,E45,r,** att",I 192
,NGC 7006,Del,10.6,,2.8,21 01 29.3,+16 11 15,GC,"B,pL,R,gbM",I 52
,NGC 7023,Cep,,,18x18,21 01 36,+68 10,RN,"*7 in eF,eL,neby",IV 74
,NGC 7013,Cyg,11.3,,4.0x1.4,21 03 33.3,+29 53 49,GX,"pB,cS,R,psbM,pB* np",II 203
,NGC 7009,Aqr,7.8,,"30""x26""",21 04 10.7,-11 21 49,PN,8:ANSAE SUSP TO W.,IV 1
,NGC 7024,Cyg,,,8,21 06 09.1,+41 29 22,AST,"Cl,P,lC,st10...",VIII 57
,NGC 7031,Cyg,9.1,,5,21 07 12,+50 51,OC,"Cl of triple st,lC",VIII 74
,NGC 7044,Cyg,,,3.5,21 13 09.4,+42 29 46,OC,"Cl,vF,pL,vRi,vC,st 15...18",VI 24
